Channel,Channel_Index,Cluster_Size,Cluster_Mass,Mean_T,Peak_T,Effect_Direction,Effect_Magnitude
FL06,10,220,365.7120327678651,-0.8254582098995764,-2.5450305903073325,Music > Speech,0.8254582098995764
FL10,13,203,292.95324590940254,-0.754304201260236,-2.3113962432945176,Music > Speech,0.754304201260236
FL30,32,236,333.92002399070986,-0.7020295329010403,-3.4970028230523216,Music > Speech,0.7020295329010403
FL06,10,174,302.44701353006667,-0.6687597084589242,-2.5450305903073325,Music > Speech,0.6687597084589242
