Channel,Channel_Index,Cluster_Size,Cluster_Mass,Mean_T,Peak_T,Effect_Direction,Effect_Magnitude
F27,21,156,287.43855480122687,-0.6645190600279788,-2.3372781905512006,Music > Speech,0.6645190600279788
F32,26,143,284.55124467281786,-0.6241759704466827,-3.1857897387559007,Music > Speech,0.6241759704466827
F23,17,266,451.93187816230056,-0.3151301715037962,-3.873335008692412,Music > Speech,0.3151301715037962
