electrode_name,region,label_id,distance_mm,method,x_mm,y_mm,z_mm,x_voxel,y_voxel,z_voxel
P47,ctx-rh-supramarginal,2031,2.0,nearest-neighbor,58.904,-18.584,32.422,24,125,179
P48,ctx-rh-supramarginal,2031,1.4142135381698608,nearest-neighbor,53.904,-16.584,42.422,29,127,189
P49,ctx-rh-inferiortemporal,2009,2.2360680103302,nearest-neighbor,48.904,-18.584,-27.578,34,125,119
P50,ctx-rh-middletemporal,2015,1.4142135381698608,nearest-neighbor,56.904,-17.584,-20.578,26,126,126
P51,ctx-rh-middletemporal,2015,1.0,nearest-neighbor,61.904,-16.584,-10.578,21,127,136
P52,ctx-rh-superiortemporal,2030,2.2360680103302,nearest-neighbor,61.904,-14.584,0.422,21,129,147
P53,ctx-rh-superiortemporal,2030,2.2360680103302,nearest-neighbor,60.904,-12.584,9.422,22,131,156
P54,ctx-rh-supramarginal,2031,0.0,direct,58.904,-11.584,20.422,24,132,167
P55,ctx-rh-supramarginal,2031,1.4142135381698608,nearest-neighbor,58.904,-9.584,30.422,24,134,177
P56,ctx-rh-postcentral,2022,2.4494898319244385,nearest-neighbor,53.904,-6.584,39.422,29,137,186
P57,ctx-rh-inferiortemporal,2009,2.2360680103302,nearest-neighbor,47.904,-9.584,-26.578,35,134,120
P58,ctx-rh-inferiortemporal,2009,1.7320507764816284,nearest-neighbor,55.904,-7.584,-21.578,27,136,125
P59,ctx-rh-middletemporal,2015,2.0,nearest-neighbor,60.904,-7.584,-11.578,22,136,135
P60,ctx-rh-middletemporal,2015,1.0,nearest-neighbor,61.904,-5.584,-2.578,21,138,144
P61,ctx-rh-superiortemporal,2030,2.0,nearest-neighbor,60.904,-3.584,7.422,22,140,154
P62,ctx-rh-postcentral,2022,2.0,nearest-neighbor,59.904,-1.584,18.422,23,142,165
P63,ctx-rh-postcentral,2022,2.2360680103302,nearest-neighbor,57.904,1.416,28.422,25,145,175
P64,ctx-rh-postcentral,2022,2.2360680103302,nearest-neighbor,53.904,3.416,36.422,29,147,183
Oc1,ctx-rh-lingual,2013,1.0,nearest-neighbor,10.904,-28.584,-13.578,72,115,133
Oc2,ctx-rh-lingual,2013,1.0,nearest-neighbor,7.904,-36.584,-9.578,75,107,137
Oc3,ctx-rh-lingual,2013,1.4142135381698608,nearest-neighbor,2.904,-45.584,-5.578,80,98,141
Oc4,ctx-rh-lingual,2013,0.0,direct,-0.096,-54.584,-1.578,83,89,145
Oc5,ctx-lh-cuneus,1005,3.0,nearest-neighbor,2.904,-80.584,7.422,80,63,154
Oc6,ctx-lh-cuneus,1005,3.0,nearest-neighbor,2.904,-80.584,7.422,80,63,154
Oc7,ctx-rh-cuneus,2005,2.2360680103302,nearest-neighbor,6.904,-81.584,6.422,76,62,153
Oc8,ctx-rh-superiorparietal,2029,2.4494898319244385,nearest-neighbor,19.904,-80.584,6.422,63,63,153
OB1,ctx-rh-lingual,2013,0.0,direct,1.904,-50.584,-1.578,81,93,145
OB2,ctx-rh-lingual,2013,1.0,nearest-neighbor,1.904,-53.584,-10.578,81,90,136
OB3,ctx-rh-lingual,2013,0.0,direct,3.904,-56.584,-19.578,79,87,127
OB4,ctx-rh-lingual,2013,0.0,direct,6.904,-61.584,-27.578,76,82,119
OB5,ctx-rh-lateraloccipital,2011,2.0,nearest-neighbor,13.904,-67.584,-32.578,69,76,114
OB6,ctx-rh-lateraloccipital,2011,0.0,direct,20.904,-73.584,-29.578,62,70,117
OB7,ctx-rh-lateraloccipital,2011,1.4142135381698608,nearest-neighbor,25.904,-77.584,-21.578,57,66,125
OB8,ctx-rh-lateraloccipital,2011,2.0,nearest-neighbor,27.904,-79.584,-9.578,55,64,137
PB1,ctx-rh-lingual,2013,2.2360680103302,nearest-neighbor,0.904,-56.584,-7.578,82,87,139
PB2,ctx-rh-lingual,2013,0.0,direct,2.904,-56.584,-16.578,80,87,130
PB3,ctx-rh-lingual,2013,1.0,nearest-neighbor,8.904,-56.584,-24.578,74,87,122
PB4,Right-Cerebellum-Cortex,47,0.0,direct,16.904,-56.584,-30.578,66,87,116
PB5,Right-Cerebellum-Cortex,47,3.1622776985168457,nearest-neighbor,28.904,-61.584,-34.578,54,82,112
PB6,ctx-rh-lateraloccipital,2011,1.4142135381698608,nearest-neighbor,35.904,-58.584,-30.578,47,85,116
PB7,ctx-rh-lateraloccipital,2011,0.0,direct,45.904,-55.584,-23.578,37,88,123
PB8,ctx-rh-lateraloccipital,2011,2.2360680103302,nearest-neighbor,47.904,-54.584,-13.578,35,89,133
sT1,ctx-rh-superiortemporal,2030,4.242640495300293,nearest-neighbor,9.904,30.416,-20.578,73,174,126
sT2,Out-of-bounds,-1,-1.0,failed,6.904,24.416,-26.578,76,168,120
sT3,ctx-rh-inferiortemporal,2009,3.0,nearest-neighbor,9.904,14.416,-34.578,73,158,112
sT4,ctx-rh-inferiortemporal,2009,3.0,nearest-neighbor,20.904,8.416,-35.578,62,152,111
sT5,ctx-rh-fusiform,2007,3.316624879837036,nearest-neighbor,29.904,6.416,-33.578,53,150,113
sT6,ctx-rh-inferiortemporal,2009,1.7320507764816284,nearest-neighbor,38.904,4.416,-31.578,44,148,115
sT7,ctx-rh-inferiortemporal,2009,0.0,direct,47.904,1.416,-28.578,35,145,118
sT8,ctx-rh-middletemporal,2015,1.7320507764816284,nearest-neighbor,54.904,0.416,-20.578,28,144,126
